averageHeight,averageSmall,mastHeight,mastSmall,averageAir,mastAir,lostAir,date,weekDay,mastHeightDay,mastSmallDay,wearther,wind,windOrder,city
1,-7,12,-16,12,0,25,2023-12-19,星期二,-6,-12,多云~晴,西北风,4,北京
1,-7,12,-16,12,0,25,2023-12-20,星期三,-7,-15,晴,西北风,3,北京
1,-7,12,-16,12,0,25,2023-12-21,星期四,-5,-13,晴,西北风,3,北京
1,-7,12,-16,12,0,25,2023-12-22,星期五,-3,-11,晴~多云,西北风,1,北京
1,-7,12,-16,12,0,25,2023-12-23,星期六,0,-9,晴,西北风,2,北京
1,-7,12,-16,12,0,25,2023-12-24,星期日,0,-9,阴~晴,西北风,2,北京
1,-7,12,-16,12,0,25,2023-12-25,星期一,1,-7,晴~多云,西南风,1,北京
1,-7,12,-16,12,0,25,2023-12-26,星期二,3,-7,多云~晴,东北风,1,北京
1,-7,12,-16,12,0,25,2023-12-27,星期三,2,-9,晴,西北风,1,北京
1,-7,12,-16,12,0,25,2023-12-28,星期四,4,-8,晴,西北风,1,北京
1,-7,12,-16,12,0,25,2023-12-29,星期五,3,-6,多云~阴,西北风,3,北京
1,-7,12,-16,12,0,25,2023-12-30,星期六,2,-2,多云~晴,西北风,1,北京
1,-7,12,-16,12,0,25,2023-12-31,星期日,5,-8,晴~多云,北风,2,北京
4,-3,13,-12,172,8,336,2023-01-01,星期日,5,-4,多云,南风,1,天津
4,-3,13,-12,172,8,336,2023-01-02,星期一,3,-3,晴,北风,2,天津
4,-3,13,-12,172,8,336,2023-01-03,星期二,4,-3,晴,西南风,1,天津
4,-3,13,-12,172,8,336,2023-01-04,星期三,5,-2,晴,北风,1,天津
4,-3,13,-12,172,8,336,2023-01-05,星期四,6,-2,晴,西风,2,天津
4,-3,13,-12,172,8,336,2023-01-06,星期五,8,-2,晴,南风,1,天津
4,-3,13,-12,172,8,336,2023-01-07,星期六,10,-2,多云,西北风,2,天津
4,-3,13,-12,172,8,336,2023-01-08,星期日,11,-1,晴,东北风,1,天津
4,-3,13,-12,172,8,336,2023-01-09,星期一,8,-1,多云,西风,1,天津
4,-3,13,-12,172,8,336,2023-01-10,星期二,8,-2,晴,南风,1,天津
4,-3,13,-12,172,8,336,2023-01-11,星期三,6,0,多云,东风,4,天津
4,-3,13,-12,172,8,336,2023-01-12,星期四,6,2,阴,北风,2,天津
4,-3,13,-12,172,8,336,2023-01-13,星期五,5,-2,阴,东风,1,天津
4,-3,13,-12,172,8,336,2023-01-14,星期六,-3,-7,阴,北风,4,天津
4,-3,13,-12,172,8,336,2023-01-15,星期日,-1,-6,晴,西风,3,天津
4,-3,13,-12,172,8,336,2023-01-16,星期一,1,-4,晴,西南风,3,天津
4,-3,13,-12,172,8,336,2023-01-17,星期二,3,-5,晴,西风,1,天津
4,-3,13,-12,172,8,336,2023-01-18,星期三,5,-4,晴,西南风,1,天津
4,-3,13,-12,172,8,336,2023-01-19,星期四,5,-7,晴,西北风,1,天津
4,-3,13,-12,172,8,336,2023-01-20,星期五,0,-5,晴,南风,1,天津
4,-3,13,-12,172,8,336,2023-01-21,星期六,3,-5,晴,北风,1,天津
4,-3,13,-12,172,8,336,2023-01-22,星期日,5,-6,多云,东南风,3,天津
4,-3,13,-12,172,8,336,2023-01-23,星期一,-4,-12,多云,北风,4,天津
4,-3,13,-12,172,8,336,2023-01-24,星期二,-6,-11,晴,南风,1,天津
4,-3,13,-12,172,8,336,2023-01-25,星期三,0,-8,晴,东北风,1,天津
4,-3,13,-12,172,8,336,2023-01-26,星期四,0,-6,多云,西北风,2,天津
4,-3,13,-12,172,8,336,2023-01-27,星期五,1,-6,晴,西南风,2,天津
4,-3,13,-12,172,8,336,2023-01-28,星期六,5,-4,晴,西南风,4,天津
4,-3,13,-12,172,8,336,2023-01-29,星期日,9,-2,晴,南风,1,天津
4,-3,13,-12,172,8,336,2023-01-30,星期一,11,-1,晴,西北风,1,天津
4,-3,13,-12,172,8,336,2023-01-31,星期二,13,-2,晴,北风,4,天津
7,0,14,-5,255,12,498,2023-02-01,星期三,3,-5,多云,东风,4,天津
7,0,14,-5,255,12,498,2023-02-02,星期四,3,-3,多云,南风,1,天津
7,0,14,-5,255,12,498,2023-02-03,星期五,6,-3,多云,西北风,2,天津
7,0,14,-5,255,12,498,2023-02-04,星期六,9,-1,晴,南风,1,天津
7,0,14,-5,255,12,498,2023-02-05,星期日,10,0,多云,东北风,1,天津
7,0,14,-5,255,12,498,2023-02-06,星期一,5,-2,多云,东风,1,天津
7,0,14,-5,255,12,498,2023-02-07,星期二,6,-3,晴,东北风,1,天津
7,0,14,-5,255,12,498,2023-02-08,星期三,7,-1,晴,南风,2,天津
7,0,14,-5,255,12,498,2023-02-09,星期四,3,-2,多云,西北风,2,天津
7,0,14,-5,255,12,498,2023-02-10,星期五,4,0,多云,东南风,1,天津
7,0,14,-5,255,12,498,2023-02-11,星期六,6,2,多云,东北风,1,天津
7,0,14,-5,255,12,498,2023-02-12,星期日,3,-3,多云,北风,2,天津
7,0,14,-5,255,12,498,2023-02-13,星期一,5,-2,多云,西北风,2,天津
7,0,14,-5,255,12,498,2023-02-14,星期二,5,-1,晴,东南风,2,天津
7,0,14,-5,255,12,498,2023-02-15,星期三,4,-2,多云,东风,1,天津
7,0,14,-5,255,12,498,2023-02-16,星期四,8,1,晴,西风,1,天津
7,0,14,-5,255,12,498,2023-02-17,星期五,8,1,多云,东南风,1,天津
7,0,14,-5,255,12,498,2023-02-18,星期六,7,-2,多云,西北风,2,天津
7,0,14,-5,255,12,498,2023-02-19,星期日,10,-1,晴,北风,2,天津
7,0,14,-5,255,12,498,2023-02-20,星期一,6,-3,晴,东南风,2,天津
7,0,14,-5,255,12,498,2023-02-21,星期二,6,0,多云,南风,1,天津
7,0,14,-5,255,12,498,2023-02-22,星期三,10,1,多云,北风,2,天津
7,0,14,-5,255,12,498,2023-02-23,星期四,10,2,多云,北风,1,天津
7,0,14,-5,255,12,498,2023-02-24,星期五,8,-1,多云,北风,2,天津
7,0,14,-5,255,12,498,2023-02-25,星期六,9,0,晴,北风,1,天津
7,0,14,-5,255,12,498,2023-02-26,星期日,12,3,晴,北风,2,天津
7,0,14,-5,255,12,498,2023-02-27,星期一,14,5,晴,西南风,2,天津
7,0,14,-5,255,12,498,2023-02-28,星期二,14,2,多云,北风,1,天津
16,6,27,0,209,49,369,2023-03-01,星期三,10,0,晴,北风,1,天津
16,6,27,0,209,49,369,2023-03-02,星期四,15,2,晴~多云,北风,2,天津
16,6,27,0,209,49,369,2023-03-03,星期五,17,3,多云~晴,北风,1,天津
16,6,27,0,209,49,369,2023-03-04,星期六,14,4,多云~晴,北风,2,天津
16,6,27,0,209,49,369,2023-03-05,星期日,16,4,晴,北风,1,天津
16,6,27,0,209,49,369,2023-03-06,星期一,22,7,多云~晴,北风,1,天津
16,6,27,0,209,49,369,2023-03-07,星期二,24,8,晴~多云,北风,1,天津
16,6,27,0,209,49,369,2023-03-08,星期三,16,5,晴~多云,南风,3,天津
16,6,27,0,209,49,369,2023-03-09,星期四,22,8,多云~晴,南风,2,天津
16,6,27,0,209,49,369,2023-03-10,星期五,27,9,晴~阴,北风,3,天津
16,6,27,0,209,49,369,2023-03-11,星期六,13,4,多云~阴,北风,1,天津
16,6,27,0,209,49,369,2023-03-12,星期日,10,3,多云~晴,北风,2,天津
16,6,27,0,209,49,369,2023-03-13,星期一,19,8,多云,北风,2,天津
16,6,27,0,209,49,369,2023-03-14,星期二,20,4,晴~多云,北风,4,天津
16,6,27,0,209,49,369,2023-03-15,星期三,11,2,多云~晴,北风,1,天津
16,6,27,0,209,49,369,2023-03-16,星期四,9,3,多云~阴,北风,1,天津
16,6,27,0,209,49,369,2023-03-17,星期五,9,4,多云~小雨,西南风,3,天津
16,6,27,0,209,49,369,2023-03-18,星期六,17,7,多云,西南风,1,天津
16,6,27,0,209,49,369,2023-03-19,星期日,14,8,多云~小雨,北风,2,天津
16,6,27,0,209,49,369,2023-03-20,星期一,18,10,多云,北风,2,天津
16,6,27,0,209,49,369,2023-03-21,星期二,20,12,多云~阴,北风,1,天津
16,6,27,0,209,49,369,2023-03-22,星期三,16,6,多云,北风,2,天津
16,6,27,0,209,49,369,2023-03-23,星期四,13,6,多云,北风,1,天津
16,6,27,0,209,49,369,2023-03-24,星期五,9,5,多云~阴,北风,2,天津
16,6,27,0,209,49,369,2023-03-25,星期六,11,1,小雨~晴,北风,1,天津
16,6,27,0,209,49,369,2023-03-26,星期日,16,6,晴~多云,北风,3,天津
16,6,27,0,209,49,369,2023-03-27,星期一,19,7,晴,北风,2,天津
16,6,27,0,209,49,369,2023-03-28,星期二,23,12,多云,北风,2,天津
16,6,27,0,209,49,369,2023-03-29,星期三,24,13,晴,北风,3,天津
16,6,27,0,209,49,369,2023-03-30,星期四,25,13,晴,西南风,1,天津
16,6,27,0,209,49,369,2023-03-31,星期五,24,13,多云~阴,北风,1,天津
19,11,27,6,219,33,405,2023-04-01,星期六,22,12,多云~晴,南风,3,天津
19,11,27,6,219,33,405,2023-04-02,星期日,23,13,多云,东南风,3,天津
19,11,27,6,219,33,405,2023-04-03,星期一,18,8,多云~小雨,东南风,3,天津
19,11,27,6,219,33,405,2023-04-04,星期二,10,6,小雨,东北风,5,天津
19,11,27,6,219,33,405,2023-04-05,星期三,16,9,阴~小雨,西北风,2,天津
19,11,27,6,219,33,405,2023-04-06,星期四,17,7,多云~晴,西北风,2,天津
19,11,27,6,219,33,405,2023-04-07,星期五,16,7,多云~晴,西北风,3,天津
19,11,27,6,219,33,405,2023-04-08,星期六,21,11,晴~阴,西南风,3,天津
19,11,27,6,219,33,405,2023-04-09,星期日,23,14,多云~晴,西南风,3,天津
19,11,27,6,219,33,405,2023-04-10,星期一,27,13,多云~扬沙,西南风,4,天津
19,11,27,6,219,33,405,2023-04-11,星期二,18,9,阴~晴,西北风,5,天津
19,11,27,6,219,33,405,2023-04-12,星期三,22,15,浮尘,西南风,3,天津
19,11,27,6,219,33,405,2023-04-13,星期四,23,14,浮尘~多云,西南风,3,天津
19,11,27,6,219,33,405,2023-04-14,星期五,22,12,多云~晴,西北风,3,天津
19,11,27,6,219,33,405,2023-04-15,星期六,20,10,多云,东北风,1,天津
19,11,27,6,219,33,405,2023-04-16,星期日,21,12,晴~多云,东南风,2,天津
19,11,27,6,219,33,405,2023-04-17,星期一,19,12,多云~阴,东南风,2,天津
19,11,27,6,219,33,405,2023-04-18,星期二,25,12,多云~晴,东南风,2,天津
19,11,27,6,219,33,405,2023-04-19,星期三,26,16,晴~阴,南风,3,天津
19,11,27,6,219,33,405,2023-04-20,星期四,19,13,多云~阴,东北风,4,天津
19,11,27,6,219,33,405,2023-04-21,星期五,14,9,多云~小雨,西南风,2,天津
19,11,27,6,219,33,405,2023-04-22,星期六,13,8,多云,西南风,2,天津
19,11,27,6,219,33,405,2023-04-23,星期日,15,9,多云,东南风,3,天津
19,11,27,6,219,33,405,2023-04-24,星期一,17,9,多云~小雨,西南风,3,天津
19,11,27,6,219,33,405,2023-04-25,星期二,21,9,多云~晴,西北风,3,天津
19,11,27,6,219,33,405,2023-04-26,星期三,20,15,多云~阴,西南风,3,天津
19,11,27,6,219,33,405,2023-04-27,星期四,25,15,多云~中雨,西南风,4,天津
19,11,27,6,219,33,405,2023-04-28,星期五,20,12,多云~雷阵雨,西南风,2,天津
19,11,27,6,219,33,405,2023-04-29,星期六,22,12,多云~晴,西风,3,天津
19,11,27,6,219,33,405,2023-04-30,星期日,23,15,晴,西北风,1,天津
26,17,35,13,87,25,149,2023-05-01,星期一,26,19,阴,北风,2,天津
26,17,35,13,87,25,149,2023-05-02,星期二,29,17,多云~晴,北风,1,天津
26,17,35,13,87,25,149,2023-05-03,星期三,25,15,多云~阴,东风,3,天津
26,17,35,13,87,25,149,2023-05-04,星期四,15,13,小雨,北风,2,天津
26,17,35,13,87,25,149,2023-05-05,星期五,20,14,多云,北风,2,天津
26,17,35,13,87,25,149,2023-05-06,星期六,23,14,多云~晴,北风,2,天津
26,17,35,13,87,25,149,2023-05-07,星期日,25,13,晴,北风,2,天津
26,17,35,13,87,25,149,2023-05-08,星期一,27,16,多云,北风,2,天津
26,17,35,13,87,25,149,2023-05-09,星期二,25,16,多云~晴,南风,2,天津
26,17,35,13,87,25,149,2023-05-10,星期三,28,17,多云,北风,1,天津
26,17,35,13,87,25,149,2023-05-11,星期四,26,17,多云~阴,北风,2,天津
26,17,35,13,87,25,149,2023-05-12,星期五,29,17,多云~阴,东北风,2,天津
26,17,35,13,87,25,149,2023-05-13,星期六,28,18,晴,北风,2,天津
26,17,35,13,87,25,149,2023-05-14,星期日,29,18,多云~晴,北风,2,天津
26,17,35,13,87,25,149,2023-05-15,星期一,35,25,晴,北风,2,天津
26,17,35,13,87,25,149,2023-05-16,星期二,34,23,多云~雷阵雨,北风,2,天津
26,17,35,13,87,25,149,2023-05-17,星期三,24,16,多云~阴,北风,2,天津
26,17,35,13,87,25,149,2023-05-18,星期四,26,17,阴,北风,2,天津
26,17,35,13,87,25,149,2023-05-19,星期五,25,17,多云~中雨,北风,2,天津
26,17,35,13,87,25,149,2023-05-20,星期六,25,16,多云,北风,3,天津
26,17,35,13,87,25,149,2023-05-21,星期日,23,15,多云~晴,北风,2,天津
26,17,35,13,87,25,149,2023-05-22,星期一,28,17,晴,北风,2,天津
26,17,35,13,87,25,149,2023-05-23,星期二,30,19,晴,北风,2,天津
26,17,35,13,87,25,149,2023-05-24,星期三,28,20,多云~阴,北风,3,天津
26,17,35,13,87,25,149,2023-05-25,星期四,25,19,小雨~阴,北风,1,天津
26,17,35,13,87,25,149,2023-05-26,星期五,28,21,多云~阴,北风,2,天津
26,17,35,13,87,25,149,2023-05-27,星期六,22,17,小雨~阴,东南风,2,天津
26,17,35,13,87,25,149,2023-05-28,星期日,25,18,多云,西风,2,天津
26,17,35,13,87,25,149,2023-05-29,星期一,29,20,多云~阴,北风,1,天津
26,17,35,13,87,25,149,2023-05-30,星期二,27,18,多云~阴,北风,1,天津
26,17,35,13,87,25,149,2023-05-31,星期三,27,19,多云~阴,北风,2,天津
34,22,40,19,70,42,98,2023-06-01,星期四,33,19,多云~晴,北风,1,天津
34,22,40,19,70,42,98,2023-06-02,星期五,29,19,多云~晴,北风,2,天津
34,22,40,19,70,42,98,2023-06-03,星期六,32,21,多云,北风,2,天津
34,22,40,19,70,42,98,2023-06-04,星期日,31,22,多云,北风,2,天津
34,22,40,19,70,42,98,2023-06-05,星期一,35,22,多云~阴,北风,3,天津
34,22,40,19,70,42,98,2023-06-06,星期二,34,23,晴,北风,2,天津
34,22,40,19,70,42,98,2023-06-07,星期三,39,24,阴,北风,4,天津
34,22,40,19,70,42,98,2023-06-08,星期四,34,22,多云,北风,1,天津
34,22,40,19,70,42,98,2023-06-09,星期五,34,21,晴~阴,北风,1,天津
34,22,40,19,70,42,98,2023-06-10,星期六,31,19,多云~阴,北风,1,天津
34,22,40,19,70,42,98,2023-06-11,星期日,28,19,阴~雷阵雨,东风,2,天津
34,22,40,19,70,42,98,2023-06-12,星期一,29,20,多云~阴,东南风,3,天津
34,22,40,19,70,42,98,2023-06-13,星期二,31,21,晴~多云,北风,1,天津
34,22,40,19,70,42,98,2023-06-14,星期三,34,24,多云~晴,北风,2,天津
34,22,40,19,70,42,98,2023-06-15,星期四,38,27,晴,北风,2,天津
34,22,40,19,70,42,98,2023-06-16,星期五,40,26,多云~晴,东风,4,天津
34,22,40,19,70,42,98,2023-06-17,星期六,36,25,多云,东风,2,天津
34,22,40,19,70,42,98,2023-06-18,星期日,33,25,多云~阴,东南风,2,天津
34,22,40,19,70,42,98,2023-06-19,星期一,28,22,多云~阴,北风,2,天津
34,22,40,19,70,42,98,2023-06-20,星期二,33,22,多云,北风,2,天津
34,22,40,19,70,42,98,2023-06-21,星期三,38,25,多云~晴,西南风,2,天津
34,22,40,19,70,42,98,2023-06-22,星期四,40,27,多云~晴,南风,1,天津
34,22,40,19,70,42,98,2023-06-23,星期五,40,28,多云~晴,南风,2,天津
34,22,40,19,70,42,98,2023-06-24,星期六,40,28,阴~多云,东南风,3,天津
34,22,40,19,70,42,98,2023-06-25,星期日,30,24,多云,东南风,2,天津
34,22,40,19,70,42,98,2023-06-26,星期一,33,25,多云~雷阵雨,西南风,3,天津
34,22,40,19,70,42,98,2023-06-27,星期二,36,23,晴,东南风,1,天津
34,22,40,19,70,42,98,2023-06-28,星期三,31,20,晴,北风,1,天津
34,22,40,19,70,42,98,2023-06-29,星期四,34,20,晴,南风,2,天津
34,22,40,19,70,42,98,2023-06-30,星期五,38,23,晴,南风,1,天津
31,24,39,21,56,16,97,2023-07-01,星期六,38,27,晴~多云,东南风,2,天津
31,24,39,21,56,16,97,2023-07-02,星期日,37,26,多云,东南风,3,天津
31,24,39,21,56,16,97,2023-07-03,星期一,32,25,多云~雷阵雨,东风,2,天津
31,24,39,21,56,16,97,2023-07-04,星期二,29,22,中雨~晴,南风,1,天津
31,24,39,21,56,16,97,2023-07-05,星期三,38,26,晴,西南风,2,天津
31,24,39,21,56,16,97,2023-07-06,星期四,39,27,晴~雷阵雨,南风,2,天津
31,24,39,21,56,16,97,2023-07-07,星期五,36,26,多云,东风,2,天津
31,24,39,21,56,16,97,2023-07-08,星期六,36,25,多云~晴,西风,1,天津
31,24,39,21,56,16,97,2023-07-09,星期日,36,25,晴,西南风,2,天津
31,24,39,21,56,16,97,2023-07-10,星期一,36,26,多云~阴,南风,2,天津
31,24,39,21,56,16,97,2023-07-11,星期二,31,25,多云~雷阵雨,东风,3,天津
31,24,39,21,56,16,97,2023-07-12,星期三,26,25,小雨~阵雨,东北风,3,天津
31,24,39,21,56,16,97,2023-07-13,星期四,25,23,阴,西南风,2,天津
31,24,39,21,56,16,97,2023-07-14,星期五,35,24,多云,西北风,2,天津
31,24,39,21,56,16,97,2023-07-15,星期六,32,21,阴~多云,东北风,1,天津
31,24,39,21,56,16,97,2023-07-16,星期日,34,25,多云~晴,南风,1,天津
31,24,39,21,56,16,97,2023-07-17,星期一,34,25,晴,东风,1,天津
31,24,39,21,56,16,97,2023-07-18,星期二,35,26,晴,南风,2,天津
31,24,39,21,56,16,97,2023-07-19,星期三,36,27,晴,东南风,1,天津
31,24,39,21,56,16,97,2023-07-20,星期四,35,28,阴,东南风,3,天津
31,24,39,21,56,16,97,2023-07-21,星期五,26,23,多云~中雨,东风,2,天津
31,24,39,21,56,16,97,2023-07-22,星期六,24,23,小雨~阴,西南风,1,天津
31,24,39,21,56,16,97,2023-07-23,星期日,33,26,多云,东南风,1,天津
31,24,39,21,56,16,97,2023-07-24,星期一,34,25,阴~中雨,东南风,2,天津
31,24,39,21,56,16,97,2023-07-25,星期二,33,25,晴~阴,东南风,2,天津
31,24,39,21,56,16,97,2023-07-26,星期三,34,27,中雨~阴,东风,2,天津
31,24,39,21,56,16,97,2023-07-27,星期四,34,24,阴~中雨,东风,2,天津
31,24,39,21,56,16,97,2023-07-28,星期五,32,25,阴~雷阵雨,东南风,3,天津
31,24,39,21,56,16,97,2023-07-29,星期六,29,25,中雨~暴雨,东风,1,天津
31,24,39,21,56,16,97,2023-07-30,星期日,27,25,中雨~大雨,东风,4,天津
31,24,39,21,56,16,97,2023-07-31,星期一,29,25,大雨~中雨,东南风,4,天津
30,23,35,16,53,28,79,2023-08-01,星期二,33,25,阴~多云,南风,2,天津
30,23,35,16,53,28,79,2023-08-02,星期三,34,26,阴~多云,西南风,3,天津
30,23,35,16,53,28,79,2023-08-03,星期四,34,28,阴,西南风,3,天津
30,23,35,16,53,28,79,2023-08-04,星期五,35,26,阴~雷阵雨,西南风,3,天津
30,23,35,16,53,28,79,2023-08-05,星期六,31,24,小雨~阴,东风,2,天津
30,23,35,16,53,28,79,2023-08-06,星期日,30,24,多云~晴,东南风,2,天津
30,23,35,16,53,28,79,2023-08-07,星期一,28,25,阴,东南风,2,天津
30,23,35,16,53,28,79,2023-08-08,星期二,32,25,多云~阴,西南风,1,天津
30,23,35,16,53,28,79,2023-08-09,星期三,32,25,阴,东南风,1,天津
30,23,35,16,53,28,79,2023-08-10,星期四,32,25,阴~多云,东南风,2,天津
30,23,35,16,53,28,79,2023-08-11,星期五,34,25,阴~暴雨,南风,1,天津
30,23,35,16,53,28,79,2023-08-12,星期六,27,24,小雨~阴,东北风,3,天津
30,23,35,16,53,28,79,2023-08-13,星期日,34,25,阴~晴,西北风,2,天津
30,23,35,16,53,28,79,2023-08-14,星期一,35,26,晴,西风,2,天津
30,23,35,16,53,28,79,2023-08-15,星期二,34,26,晴,西南风,3,天津
30,23,35,16,53,28,79,2023-08-16,星期三,34,26,阴,西南风,3,天津
30,23,35,16,53,28,79,2023-08-17,星期四,33,25,阴~雷阵雨,东南风,2,天津
30,23,35,16,53,28,79,2023-08-18,星期五,34,26,阴~晴,西风,1,天津
30,23,35,16,53,28,79,2023-08-19,星期六,34,27,多云~阴,西南风,1,天津
30,23,35,16,53,28,79,2023-08-20,星期日,30,23,暴雨~中雨,东南风,2,天津
30,23,35,16,53,28,79,2023-08-21,星期一,29,24,小雨~晴,西风,2,天津
30,23,35,16,53,28,79,2023-08-22,星期二,30,21,晴,北风,3,天津
30,23,35,16,53,28,79,2023-08-23,星期三,32,24,多云~雷阵雨,南风,1,天津
30,23,35,16,53,28,79,2023-08-24,星期四,24,22,多云,西北风,3,天津
30,23,35,16,53,28,79,2023-08-25,星期五,29,23,多云~阴,西北风,2,天津
30,23,35,16,53,28,79,2023-08-26,星期六,26,22,阴,东北风,1,天津
30,23,35,16,53,28,79,2023-08-27,星期日,26,22,多云,东风,2,天津
30,23,35,16,53,28,79,2023-08-28,星期一,28,20,晴,西风,1,天津
30,23,35,16,53,28,79,2023-08-29,星期二,28,20,多云,东北风,2,天津
30,23,35,16,53,28,79,2023-08-30,星期三,30,16,晴,南风,2,天津
30,23,35,16,53,28,79,2023-08-31,星期四,28,18,小雨转多云,南风,2,天津
28,20,34,14,86,26,146,2023-09-01,星期五,32,23,阴~多云,西北风,2,天津
28,20,34,14,86,26,146,2023-09-02,星期六,31,22,阴~雷阵雨,南风,2,天津
28,20,34,14,86,26,146,2023-09-03,星期日,31,24,多云~晴,西南风,3,天津
28,20,34,14,86,26,146,2023-09-04,星期一,34,23,晴,西南风,2,天津
28,20,34,14,86,26,146,2023-09-05,星期二,32,25,阴~晴,东南风,2,天津
28,20,34,14,86,26,146,2023-09-06,星期三,32,25,多云~晴,西风,2,天津
28,20,34,14,86,26,146,2023-09-07,星期四,32,25,多云,西南风,2,天津
28,20,34,14,86,26,146,2023-09-08,星期五,30,24,阴~小雨,西南风,1,天津
28,20,34,14,86,26,146,2023-09-09,星期六,22,21,小雨,东北风,3,天津
28,20,34,14,86,26,146,2023-09-10,星期日,25,21,小雨~多云,东北风,1,天津
28,20,34,14,86,26,146,2023-09-11,星期一,30,22,阴,西北风,2,天津
28,20,34,14,86,26,146,2023-09-12,星期二,27,19,阴~晴,东北风,3,天津
28,20,34,14,86,26,146,2023-09-13,星期三,28,19,晴,东南风,1,天津
28,20,34,14,86,26,146,2023-09-14,星期四,30,20,晴,西南风,2,天津
28,20,34,14,86,26,146,2023-09-15,星期五,31,20,晴,西南风,2,天津
28,20,34,14,86,26,146,2023-09-16,星期六,31,22,阴~多云,西南风,2,天津
28,20,34,14,86,26,146,2023-09-17,星期日,31,21,阴~雷阵雨,西南风,2,天津
28,20,34,14,86,26,146,2023-09-18,星期一,31,20,阴,西风,2,天津
28,20,34,14,86,26,146,2023-09-19,星期二,25,17,阴~多云,东北风,3,天津
28,20,34,14,86,26,146,2023-09-20,星期三,28,19,多云~晴,东北风,2,天津
28,20,34,14,86,26,146,2023-09-21,星期四,30,19,阴,西南风,3,天津
28,20,34,14,86,26,146,2023-09-22,星期五,28,20,阴~多云,北风,3,天津
28,20,34,14,86,26,146,2023-09-23,星期六,25,18,阴~多云,东风,3,天津
28,20,34,14,86,26,146,2023-09-24,星期日,20,16,小雨~阴,东北风,2,天津
28,20,34,14,86,26,146,2023-09-25,星期一,22,17,阴~多云,西风,2,天津
28,20,34,14,86,26,146,2023-09-26,星期二,25,18,阴~多云,西南风,2,天津
28,20,34,14,86,26,146,2023-09-27,星期三,26,16,阴~晴,西北风,2,天津
28,20,34,14,86,26,146,2023-09-28,星期四,27,17,阴,西北风,1,天津
28,20,34,14,86,26,146,2023-09-29,星期五,27,16,阴~晴,西南风,3,天津
